respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12609470824,402519848,2021-04-27 12:32:15,2021-04-27 12:43:14,45.225.225.99,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Estuve y estoy confundida  por que la verdad no entiendo nada en las clases virtuales  por más que preste atención  y me siento muy estresada ,#quierovolveraclasespresenciales,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,1,50,10,Rabia,No se,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12609470592,402519848,2021-04-27 12:33:59,2021-04-27 12:45:16,200.6.178.186,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñan muchas cosas y aprendo muchas cosas que no savia,Estoy aprendiendo mucho este año,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,49,50,69,Felicidad,No se,Lo que hago en mi tiempo libre,8,14 a 16 años,Técnico,Hombre
12609470053,402519848,2021-04-27 12:34:34,2021-04-27 12:43:23,186.168.146.119,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó sobre las raíz cuadrada  y me gusto mucho ya que me enseñó muchas cosas y eso bueno ,#raizcuadrada,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,5,100,Esperanza,Rara vez,Liderazgo,8,14 a 16 años,No se,Hombre
12609470037,402519848,2021-04-27 12:32:52,2021-04-27 12:42:42,186.27.151.22,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Que las clases fueron muy divertidas ya que se usaron muchas plataformas de juegos para aprender y así las clases no fueron tan aburridas.,#juegos,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,6,67,32,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,11,14 a 16 años,Bachiller,Hombre
12609469925,402519848,2021-04-27 12:29:22,2021-04-27 12:42:44,201.185.208.223,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Todo el año estuve confundida, la manera de explicar y llevar las clases virtuales fue muy confuso para mi, sentí que no aprendí nada  ", #volvamosapresenciales,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,70,0,Rabia,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12609469882,402519848,2021-04-27 12:33:06,2021-04-27 12:42:48,186.86.52.33,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,ninguna,#nomegustacompartir,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,60,100,no está seguro,No se,Ninguna de las anteriores,8,14 a 16 años,No se,Hombre
12609469658,402519848,2021-04-27 12:32:56,2021-04-27 12:43:12,186.168.145.154,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Se me dificultó aprender algunos temas en virtualidad,#estudiovirtual,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,54,36,Indiferencia,Rara vez,Ninguna de las anteriores,11,14 a 16 años,Postgrado,Hombre
12609468526,402519848,2021-04-27 12:30:43,2021-04-27 12:47:05,181.50.102.67,,,,,No,BOGOTÁ,Instituto Central de Comercio y Bachillerato,te confundió,que le dieron nota alos que nose conectaban y ganaron el año sabiendo que algunos tu vieron que perderlo,#siempre ingustos ,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,0,50,51,no está seguro,No se,Ninguna de las anteriores,4,11 a 13 años,Técnico,Hombre
12609468274,402519848,2021-04-27 12:37:08,2021-04-27 12:42:22,186.81.100.56,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Pues, las clases virtuales son confusas y no entiendo a veces. ",#cunfundicion,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,14,15,Satisfacción/orgullo,Rara vez,Cómo resolver conflictos,10,14 a 16 años,Universitario,Hombre
12609467999,402519848,2021-04-27 12:33:36,2021-04-27 12:43:00,186.116.229.208,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó a ser más ordenado ,#orden ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,88,3,4,Felicidad,No se,El trabajo en equipo,6,11 a 13 años,Bachiller,Hombre
12609467993,402519848,2021-04-27 12:34:08,2021-04-27 12:43:18,181.60.123.39,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,que cuando estabamos realizando las tareas agregaron despues  las clases virtuales,#MenosClasesVirtuales,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,25,100,50,Angustia/Miedo,Rara vez,Innovación / creatividad,8,11 a 13 años,Bachiller,Hombre
12609467013,402519848,2021-04-27 12:34:44,2021-04-27 12:41:47,186.81.100.143,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Que aprendí a usar más la tecnología aprovecharla mejor y darle un buen uso,#usomejoralatecnologia,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,75,49,100,Felicidad,Con frecuencia,Tecnología y herramientas digitales,11,14 a 16 años,Bachiller,Hombre
12609466647,402519848,2021-04-27 12:27:54,2021-04-27 12:49:48,191.106.176.147,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Fue confuso entender q las clases virtuales ,#volveraclasepresencial,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,27,83,Esperanza,Todo el tiempo,Ninguna de las anteriores,10,17 a 19 años,Técnico,Hombre
12609466577,402519848,2021-04-27 12:39:46,2021-04-27 12:41:57,190.1.253.243,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,,,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,41,43,22,no está seguro,No se,Mi aporte a la humanidad/al mundo/a los demás,8,14 a 16 años,Técnico,Mujer
12609466554,402519848,2021-04-27 12:33:51,2021-04-27 12:41:49,190.66.179.18,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,No entendía muy bien mí internet se cae  mis dispositivos se han ido dañando                                                  ,#precenciales,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Entendernos y darnos soporte emocional,100,50,50,Rabia,Con frecuencia,Tecnología y herramientas digitales,11,17 a 19 años,Bachiller,Hombre
12609466467,402519848,2021-04-27 12:32:58,2021-04-27 12:41:38,186.168.129.253,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Pues bueno fue una experiencia muy rara y a la vez motivadora de que todo ahora sería mediante el internet y que nos íbamos a dejar de utilizar los hábitos de las enseñanza antigua y nos abriría una nueva etapa del aprendizaje rápido y consiso eso fue lo que a mi más me intereso y esa fue como mi experiencia ,#sepuede,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,95,50,17,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,,14 a 16 años,Universitario,Hombre
12609466423,402519848,2021-04-27 12:32:58,2021-04-27 12:41:51,200.6.190.148,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,El año pasado aprendí a socializar más en clase y con amigos,#Socializar,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,25,40,50,Satisfacción/orgullo,Rara vez,Relación con los compañeros,10,14 a 16 años,Técnico,Hombre
12609466304,402519848,2021-04-27 12:24:25,2021-04-27 12:41:42,200.6.178.21,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"El dia que me llevaron a la huerta, nunca pensaba que el colegio tenia una, la razon por que creia que eso no se desarrollaba en ese colegio pero aprendi que no se trata de pensar ni observar, se trata de conocer y hacer que se vea ",#hashtagvolveraclasesprecenciales,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,81,43,66,Felicidad,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Mujer
12609466081,402519848,2021-04-27 12:33:24,2021-04-27 12:41:32,200.6.178.186,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,pues fue dificil aprender a lo virtual pero los profesores ayudaron a comprender mas ,#aprender,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,10,50,Esperanza,Con frecuencia,La forma cómo los profesores enseñan,8,11 a 13 años,Técnico,Mujer
12609466013,402519848,2021-04-27 12:35:00,2021-04-27 12:41:37,186.27.129.154,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Pues nunca habia estudiado Virtual se me hizo muy confuso a la hora de aprender, no poder salir de la casa, no poder ir al cole es muy raro",#confuso ,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,14,50,49,no está seguro,Con frecuencia,Ninguna de las anteriores,11,17 a 19 años,Técnico,Hombre
12609465888,402519848,2021-04-27 12:26:30,2021-04-27 12:41:00,181.234.156.183,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Me dió curiosidad aprender más  acerca de la micro empresa,Me gustan las clases virtuales,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Felicidad,Con frecuencia,El trabajo en equipo,,,,
12609464904,402519848,2021-04-27 12:27:58,2021-04-27 12:43:36,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Abrieron un concurso de robótica que no participe pero se megustaria aver participado,#hashtag quiero concursar,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,8,45,20,no está seguro,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12609464733,402519848,2021-04-27 12:24:33,2021-04-27 12:41:07,200.6.178.21,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,En clases de español aprendí mucho ya que el profesor nos explicaba de manera muy clara y hacia que el aprendizaje fuera muy agradable,#Aprendizajedidactico,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,31,50,36,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12609464664,402519848,2021-04-27 12:34:11,2021-04-27 12:41:00,200.6.190.148,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Sobre los planetas y lo ambiental ,#PlanetasYAmbiente ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,52,100,Felicidad,Una vez,Mi aporte a la humanidad/al mundo/a los demás,6,11 a 13 años,Bachiller,Hombre
12609464579,402519848,2021-04-27 12:34:25,2021-04-27 12:41:10,186.81.100.138,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Me gustaría ir a estudiar presencial por que aprendo más le coloco más atención uno siempre esta más atento y además de eso tenemos que prepararnos para el icfes,#alternancia,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,68,50,0,Tristeza,No se,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Hombre
12609463967,402519848,2021-04-27 12:33:29,2021-04-27 12:41:38,200.116.194.171,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Me confundio mucho por lo que era virtual y no me podía conectar tanto y cuando me conectaba no entendia y pues me estrese mucho y a lo que me estresan me estaba enfermando mucho por la situación.,Estres.,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,17,91,Rabia,Con frecuencia,Ninguna de las anteriores,8,14 a 16 años,Universitario,Mujer
12609463937,402519848,2021-04-27 12:32:44,2021-04-27 12:40:59,186.81.100.108,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"En  clases de química,  cuando la profe nos explicaba con un simulador y así aprendimos más ",#masclasespracticas ,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Felicidad,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,11,14 a 16 años,Bachiller,Mujer
12609463235,402519848,2021-04-27 12:38:59,2021-04-27 12:55:57,186.81.100.134,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Entramos a la virtualidad y me confundio un poco el nuevo metodo de estudio,#clasespresencialesya,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,81,53,51,Angustia/Miedo,Con frecuencia,Cómo resolver conflictos,11,14 a 16 años,Bachiller,Hombre
12609462876,402519848,2021-04-27 12:24:34,2021-04-27 12:40:39,190.29.167.193,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,que la historia de este mundo esta llena de cosas malas y algunos paises lo ocultan y a otros los culpan de todo,clase de sociales,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,95,100,Rabia,Todo el tiempo,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Hombre
12609462780,402519848,2021-04-27 12:32:33,2021-04-27 12:40:28,190.90.24.132,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Pues pienso que cuando estaba en el colegio aprendía más cosas nuevas mientras que en presencial no he aprendido nada ,,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,100,100,no está seguro,Todo el tiempo,La forma como los profesores me evalúan,8,14 a 16 años,Bachiller,Mujer
12609462183,402519848,2021-04-27 12:23:05,2021-04-27 12:40:14,200.6.178.19,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó a plantar plantas ,Las plantas ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,82,Angustia/Miedo,Una vez,El cuidado del medio ambiente,7,11 a 13 años,Bachiller,Mujer
12609462055,402519848,2021-04-27 12:33:29,2021-04-27 12:40:51,186.81.100.0,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me caí por estar corriendo ,#metropeseconunarais,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,40,54,Felicidad,Con frecuencia,Lo que hago en las horas de clase,6,11 a 13 años,Universitario,Hombre
12609461762,402519848,2021-04-27 12:32:51,2021-04-27 12:40:11,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Hubieron unas clases más divertidas y mejores,#masclasesasi,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,45,35,46,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,11,14 a 16 años,Bachiller,Hombre
12609461720,402519848,2021-04-27 12:33:04,2021-04-27 12:40:18,200.6.178.19,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí más sobre la tecnología  y a manejar aplicaciones que no sabía y las aprendí gracias a por el módulo virtual ,#todosenclase,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Felicidad,Con frecuencia,Tecnología y herramientas digitales,11,14 a 16 años,No se,Mujer
12609461591,402519848,2021-04-27 12:36:42,2021-04-27 12:39:57,181.129.240.52,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,,,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,0,50,Felicidad,Rara vez,Relación con la familia,10,17 a 19 años,Bachiller,Hombre
12609461506,402519848,2021-04-27 12:35:50,2021-04-27 12:40:07,200.116.194.171,,,,,Sí,BOGOTÁ,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,El colegio es muy educativo ,Colegio ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,11,54,28,Felicidad,Rara vez,El trabajo en equipo,7,14 a 16 años,No se,Hombre
