respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12593680043,402493917,2021-04-21 10:22:00,2021-04-21 10:36:35,186.146.124.93,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,La experiencia fue que surgio una pandemia llamada covid-19 que nos obligo a estar en nuestras casas y me enceño muchas cosas de aplicaciones tecnologicas.,#De ti depende cuidarte,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,0,50,50,Felicidad,Todo el tiempo,Relación con la familia,7,11 a 13 años,Bachiller,Hombre
12593678450,402493917,2021-04-21 10:32:02,2021-04-21 10:35:48,181.62.52.33,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Meterme en peleas y aprender que la violencia no es la solución ,#noalaviolencia,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,24,24,Tristeza,Rara vez,Cómo resolver conflictos,10,17 a 19 años,Bachiller,Hombre
12593678130,402493917,2021-04-21 10:21:13,2021-04-21 10:36:31,181.62.52.47,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Las clases de ciencias con la información sobre las plantas y animales,#lacienciaesimportante,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,60,100,Satisfacción/orgullo,Rara vez,El cuidado del medio ambiente,7,11 a 13 años,No se,Hombre
12593676968,402493917,2021-04-21 09:44:17,2021-04-21 10:36:26,191.95.167.95,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"En mi colegio había un profesor en el que nos enseñó muy poco sobre que era la aplicación o web de Canva, pero yo como en un futuro quiero estudiar diseño gráfico, pues me interesó mucho y me dio mucha curiosidad de aprender más sobre ello, y pues cuando entre al Colegio Comfandi me redondearon la idea y como se utilizaba mucho mejor, y pues esta es mi experiencia que quería compartir. Y además cuando entré al colegio Comfandi Palmira me dí cuenta de lo que quiero estudiar cuando grande, y además desarrollé un punto muy importante que es canva y ahi tambien se puede diseñar.  ", #Aprendizajesignificativo,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,82,32,52,Felicidad,Rara vez,Tecnología y herramientas digitales,7,11 a 13 años,Técnico,Mujer
12593676497,402493917,2021-04-21 10:14:08,2021-04-21 10:35:48,181.62.52.104,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,lo que me gusto y me acuerdo es cuando nos colocaban trabajo con libertad por ejemplo los trabajos de sociales  ,trabajo con libertad ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,73,80,72,Esperanza,Rara vez,Liderazgo,11,17 a 19 años,Técnico,Hombre
12593676129,402493917,2021-04-21 09:56:22,2021-04-21 10:35:19,191.95.163.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,la verdad yo soy nueva pero e aprendido mucho y cada vez quiero saber mas ,#aprendiendocadavezmas ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,100,Esperanza,No se,La forma cómo los profesores enseñan,7,11 a 13 años,No se,Mujer
12593676052,402493917,2021-04-21 10:16:19,2021-04-21 10:36:22,186.146.124.2,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"ser mas sociable, dejar la timides, aprender nuevos temas, estar seguro de uno mismo y  apoyo de las demas personas ",#nuevascosas ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,81,50,72,Felicidad,Rara vez,Ninguna de las anteriores,11,17 a 19 años,Bachiller,Mujer
12593675843,402493917,2021-04-21 10:26:20,2021-04-21 10:36:05,181.62.52.146,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Haber aprendido a ser participativo,La participación activa,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Entendernos y darnos soporte emocional,40,30,50,Felicidad,Todo el tiempo,Lo que hago en las horas de clase,7,11 a 13 años,Universitario,Hombre
12593675217,402493917,2021-04-21 10:27:32,2021-04-21 10:34:51,181.234.131.151,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Fue una experiencia con la psicóloga que me enseño a mejorar en muchos aspectos. ,#tumejorversion ,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Tristeza,Todo el tiempo,Relación con la familia,10,14 a 16 años,Universitario,Mujer
12593674878,402493917,2021-04-21 10:29:16,2021-04-21 10:34:36,181.50.178.93,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"Me enseño a retarme, poner mas atención en clase, desarrollar mis habilidades",#RETARME ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,36,16,90,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12593673978,402493917,2021-04-21 10:21:50,2021-04-21 10:35:22,181.62.52.104,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,En mi anterior colegio me acuerdo que comenzar a caminar por los pasillos del colegio Miraflores y me acuerdo que pase por el salón de química que pues como yo estaba en 6 grado pues no tenia permitido entrar pero pues tenía que entrar ya que mis profesores me habían mandado a darle algo al profe de química y justo cuando entré ví como es esas películas cuando hay cientificos salió espuma de un rato y fue muy divertido ver eso aparte resulta que está haciendo combinaciones de diferentes elementos para sacar esa espuma ,#quimica,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,94,29,16,Felicidad,Rara vez,Innovación / creatividad,7,11 a 13 años,Técnico,Hombre
12593673885,402493917,2021-04-21 10:18:32,2021-04-21 10:34:42,181.62.53.105,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te dio curiosidad por aprender más,pues lo que fue que cada vez que la profesora de ciencias a dar clase nosotros le poníamos conversar y le llenábamos el tablero para no dar clase  ,#aprendemas,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,100,Felicidad,No se,Lo que hago en las horas de clase,9,14 a 16 años,No se,Hombre
12593673868,402493917,2021-04-21 10:26:35,2021-04-21 10:36:16,181.62.52.146,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,LO que me enseñaron los profesores fue muy bueno así que me interese mucho en todas las clases. ,#Aprendíconlosprofes,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,50,60,45,Satisfacción/orgullo,No se,Liderazgo,7,11 a 13 años,Universitario,Hombre
12593673661,402493917,2021-04-21 10:13:55,2021-04-21 10:35:52,181.62.52.51,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"siento que la experiencia que me deja el colegio, es querer aprender cosas nuevas y esta experiencia me deja el colegio, tener expectativas de que siempre estas en constante aprendizaje con cosas nuevas, saber a que retos me voy a enfrentar y que voy aprender cuando voy cambiando de año, a tener liderazgo etc.",#joveneslideresconnuevasenseñanzas,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,46,50,Satisfacción/orgullo,Con frecuencia,Liderazgo,11,14 a 16 años,Universitario,Mujer
12593673333,402493917,2021-04-21 10:22:05,2021-04-21 10:38:06,181.50.201.189,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,mezclarnos con un salón diferente y hacer nuevas amistades,#nuevasamistades,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Rara vez,Relación con los compañeros,7,11 a 13 años,Técnico,Mujer
12593673322,402493917,2021-04-21 10:09:07,2021-04-21 10:36:00,200.6.187.131,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te dio curiosidad por aprender más,el año pasado cuando leímos el libro de las historias de terror y se acababa la clase y no  lográbamos terminar una historia  me daba curiosidad saber que pasaba y cual era la conclusión del cuento  ,#Terminemosunlibro,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,no está seguro,No se,Ninguna de las anteriores,7,11 a 13 años,Universitario,Mujer
12593673245,402493917,2021-04-21 10:24:44,2021-04-21 10:36:48,181.62.54.18,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,mezclarnos con otros compañeros en este año escolar ,#amistadesnuevas,Me sentí confundido/no entendí nada,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Rara vez,Relación con los compañeros,7,11 a 13 años,Postgrado,Hombre
12593673235,402493917,2021-04-21 10:21:08,2021-04-21 10:36:58,181.59.27.179,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,El año  pasado nos mezclaron con otro salón y así conocí nuevas persona y con ello haciendo nuevos amigos.,#NuevosAmigos,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Rara vez,Relación con los compañeros,7,11 a 13 años,Técnico,Mujer
12593672966,402493917,2021-04-21 10:09:03,2021-04-21 10:34:05,186.83.152.48,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,la enseñanza en muy buena completa y eso muy creativo ,#miopnion,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,50,Felicidad,Rara vez,El trabajo en equipo,7,11 a 13 años,Bachiller,Mujer
12593672768,402493917,2021-04-21 10:12:22,2021-04-21 10:34:16,181.61.201.135,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"Richard Branson dice: ""Cada dia se aprende algo nuevo"". Tenia razón, En unos de los laboratorio en casa que realizamos de química, consistía en mezclar agua, vinagre, bicarbonato; la idea era mezclar los elementos en una botella, el objetivo era poner en el globo el bicarbonato y en la botella las cantidades de vinagre y agua, al poner el globo en la botella el bicarbonato se juntaba en el liquido que estaba en la botella, al final el globo se inflo por su reacción y la botella se puso tan fría que me sorprendió, después investigue y entendí que era el vinagre con bicarbonato que la ponía así.",#aprendehoy,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,12,50,50,Felicidad,Rara vez,Innovación / creatividad,11,14 a 16 años,Universitario,Mujer
12593669874,402493917,2021-04-21 10:21:38,2021-04-21 10:35:18,181.62.52.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Los profesores nos dan enseñanza para emprender en el mundo real,#Emprenderenelmundo,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,75,65,70,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Hombre
12593668903,402493917,2021-04-21 10:21:16,2021-04-21 10:33:00,181.53.40.98,,,,,No,CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Lo que paso fue que el año pasado tuve problamas para entrar a clase por culpa del correo institucional pero sali adelante gracias a la ayuda y la preocupacion de 2 de mis amigos con esa experiencia aprendi a no rendirme y a que es bueno tener amigos cerca,#si al compañerismo,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,68,50,Esperanza,Una vez,Tecnología y herramientas digitales,7,11 a 13 años,Universitario,Hombre
12593668745,402493917,2021-04-21 10:25:13,2021-04-21 10:34:55,181.62.52.122,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"Los docentes buscaban la manera de que cada una de sus clases sea agradable para nosotros y nos den ganas de seguir aprendiendo más y más ya sea por medio de juegos, hablando con nosotros interesandose por las cosas que nos gustan, escuchando nuestras propuestas etc. Es algo muy bueno ",Hacemos la diferencia ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Felicidad,Con frecuencia,Liderazgo,10,14 a 16 años,Técnico,Mujer
12593668428,402493917,2021-04-21 10:28:39,2021-04-21 10:32:52,181.56.153.56,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te confundió,"Pues cuando estaba aun en primaria, un dia tuve un examen sorpresa y me sorprendio porque el dia anterior habia estudiado ese tema sin saber",#estudiamas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,12,100,20,no está seguro,Una vez,Lo que hago en mi tiempo libre,7,11 a 13 años,Bachiller,Mujer
12593665949,402493917,2021-04-21 10:22:08,2021-04-21 10:32:27,181.62.52.146,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te dio curiosidad por aprender más,"la situación de las elecciones de personera, en la cual se presento un altercado sobre esa situación, entonces gracias a eso me entro la curiosidad por aprender del tema.   ",#Grandeselecciones ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,0,Felicidad,Una vez,Cómo resolver conflictos,7,11 a 13 años,Universitario,Mujer
12593664006,402493917,2021-04-21 10:12:28,2021-04-21 10:31:43,181.62.53.214,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,La experiencia que quiero compartir fue que una vez estábamos aprendiendo el idioma de lengua de señas y fue muy lindo por qué llevaron personas así y nos pusimos a hablar con ellos y fue muy lindo ,#Aprendelenguadeseñas,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,25,48,Felicidad,Una vez,El trabajo en equipo,7,11 a 13 años,Universitario,Mujer
12593663843,402493917,2021-04-21 10:09:43,2021-04-21 10:38:45,190.157.39.125,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te confundió,mi experiencia fue algo confusa porque no entendia casi y me distraia mucho,#noseasdistraido,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,5,67,6,no está seguro,Con frecuencia,Cómo resolver conflictos,7,11 a 13 años,Bachiller,Mujer
12593663712,402493917,2021-04-21 10:15:05,2021-04-21 10:33:11,190.99.172.8,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"De muchas experiencias que viví en el colegio quiero resaltar el tiempo que pasaba con mis profesores y amigos,  ya que era un espacio donde podía aprender de ellos, y ellos podían aprender de mi. ",#Memories ,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,96,53,100,no está seguro,Rara vez,El trabajo en equipo,9,14 a 16 años,Universitario,Mujer
12593662112,402493917,2021-04-21 10:24:49,2021-04-21 10:31:38,191.106.185.166,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Tuve más confianza en mi a la hora de socializar,#fueramalasenergias,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,88,52,no está seguro,Una vez,Relación con los compañeros,7,11 a 13 años,Universitario,Mujer
12593661664,402493917,2021-04-21 10:14:06,2021-04-21 10:37:37,181.62.52.19,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te dio curiosidad por aprender más,"Las clases del profesor Cesar Huérfano siempre me han generado un tipo de curiosidad y ganas de aprender mas, me parece bastante interesante como la filosofía estudia los pensamientos del ser humano y como este llega comportarse en sociedad por eso me parece tan interesante que siempre quiero aprender mas. ",#lafilosofiaesinteresante ,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,60,40,Satisfacción/orgullo,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,11,14 a 16 años,Técnico,Mujer
12593660571,402493917,2021-04-21 10:24:13,2021-04-21 10:30:29,181.54.99.202,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Me enseño a tener paciencia debido a la situación por la que estamos pasando. ,#Pacienciaentretodos,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,29,70,53,Esperanza,Rara vez,Relación con los compañeros,9,14 a 16 años,Universitario,Mujer
12593659838,402493917,2021-04-21 10:14:15,2021-04-21 10:30:20,142.93.51.180,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,los momentos que pase agradables y chistoso con mis compañeros siempre fueron unicos y especiales,#felicidad,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,100,51,Felicidad,Con frecuencia,Relación con los compañeros,11,17 a 19 años,Universitario,Mujer
12593659715,402493917,2021-04-21 10:21:31,2021-04-21 10:31:56,181.62.52.75,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,"pues fue muy buena,chevere,por que conocí a nuevos profesores y compañeros",#experienciaencolegio,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Entendernos y darnos soporte emocional,90,95,100,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,Postgrado,Mujer
12593658424,402493917,2021-04-21 10:22:41,2021-04-21 10:29:41,181.55.80.194,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,te enseñó algo nuevo,Me enseño una nueva forma de aprender por medio de la virtualidad y lo difícil que puede ser ,#lanuevarealidad,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,12,17,86,no está seguro,Con frecuencia,Tecnología y herramientas digitales,7,11 a 13 años,Técnico,Mujer
